Line,Component,MTBF,λ,cp,cc,PM_duration,x*,CR
4,96,41.69259341123569,1.7528,15.75,21.4,0.5409814045490429,12.4,1.0802
4,97,51.00748179961846,2.0091,19.17,19.17,0.25,22.28,0.8252
4,98,167.29382024810334,2.4461,11.97,13.24,0.2849034054556783,65.49,0.1789
4,99,191.53934643261292,1.61,16.35,14.45,1.3819992038346705,42.66,0.3449
4,100,116.64867340587361,1.8386,19.2,26.5,0.41211432542178345,33.55,0.5326
4,101,119.78666486313445,2.4056,17.98,13.31,0.25,53.25,0.3325
4,102,169.03752795627076,1.6629,22.8,26.92,1.065385710335177,60.77,0.3514
4,103,54.186600292111834,2.0523,10.66,16.22,0.25,19.82,0.5249
4,104,48.65166976132865,2.17,22.09,18.43,0.25,13.99,1.5513
4,105,78.66174314934061,1.855,24.46,26.65,0.3822002201317742,30.28,0.7632
4,106,122.42350507167183,1.8015,21.38,27.94,0.25,43.54,0.4833
4,107,38.708261004273695,2.1225,17.56,14.54,0.2591075341048125,14.0,1.1522
4,108,200.17837461950825,2.2224,11.59,7.71,0.25,60.97,0.1882
4,109,47.79229453411491,1.9875,19.59,17.6,0.6593453190511307,11.72,1.4299
4,110,170.25928828136432,1.5406,22.49,23.02,1.0144368155831511,43.64,0.4663
4,111,153.44448398461458,2.0266,15.44,17.37,0.46953699195285686,47.43,0.3143
4,112,133.61188392453306,1.9427,13.69,12.07,1.3102741660578374,43.97,0.2809
5,113,16.033330626030242,1.6938,21.07,20.08,0.33747587224895287,6.92,2.5726
5,114,193.60162830451094,2.4422,15.28,10.63,0.6714204140444866,47.41,0.3049
5,115,152.85502000224793,2.0336,15.94,21.85,1.2932119370999053,40.84,0.3498
5,116,46.221766822550805,1.955,20.6,25.23,0.5488625112974581,15.52,1.1438
5,117,99.91009616813008,2.0445,21.41,30.98,0.25,27.94,0.7385
5,118,123.14216752341659,2.2045,18.11,23.95,0.5513463152835821,50.33,0.3434
5,119,82.51749290663437,2.0791,23.51,30.58,0.38174017907883484,26.55,0.8487
5,120,111.97751549758192,1.621,17.91,17.03,0.25,31.61,0.5557
5,121,100.01056934866698,1.6748,18.42,23.02,1.2062836155694603,23.58,0.6459
5,122,160.14479326415957,1.7863,19.75,20.42,0.6723848617606987,59.51,0.3197
5,123,62.6138015714621,1.5616,23.43,27.43,0.25,16.18,1.3622
5,124,144.72773449999164,2.0724,15.45,15.14,0.5938903438088834,50.7,0.2922
5,125,41.37103962877892,2.0971,16.7,17.48,0.5987306032472292,13.76,1.0424
5,126,73.10268513880088,1.8048,11.29,14.86,0.25,37.05,0.2959
5,127,81.0310613880032,1.9158,15.52,12.69,0.4693889545807166,27.55,0.5168
5,128,140.1961113532766,1.7862,12.9,8.06,0.6002164760906249,47.83,0.2566
5,129,63.15788065781443,1.7275,11.91,14.51,0.5449203033709378,13.49,0.7903
5,130,100.68244010092054,1.8397,18.36,17.92,0.8297789771253969,33.95,0.4888
5,131,76.48765315547057,1.9371,19.06,29.05,0.3436671758367983,35.51,0.5147
5,132,83.4048551499764,1.7252,17.19,18.59,0.3262887215423615,25.26,0.6431
5,133,79.69956814619313,1.8835,19.76,24.43,1.230306621220152,28.08,0.6118
5,134,14.116778579977261,2.3708,15.97,15.64,0.48215779103912293,4.95,2.0903
5,135,177.0458210244578,1.9467,12.07,10.54,0.4241787607062109,50.77,0.2292
5,136,158.0860521294913,1.9209,18.99,21.86,1.0236108117449725,40.27,0.4212
5,137,52.38912675911782,2.0695,11.18,12.13,1.1380617985567631,20.23,0.455
5,138,106.50012289410543,2.0429,11.88,10.78,1.3354432310830446,48.85,0.2239
5,139,92.30383754622133,1.8269,23.96,33.92,1.0854822487893128,22.04,0.9519
5,140,24.431228793804536,2.1095,14.28,14.79,1.155658411982766,8.49,1.1297
6,141,89.2491639687747,2.0058,20.93,20.22,0.7660546231806963,25.53,0.7359
6,142,72.7013750515156,2.1405,11.27,7.84,0.3493049662659673,34.67,0.3118
6,143,133.50262567681528,2.2013,15.26,13.02,0.8422941511778731,44.77,0.3129
6,144,16.426115722725747,2.0909,12.5,12.96,1.021907789618118,6.69,1.0739
6,145,188.5324521031432,2.2039,16.13,21.85,1.1054150708735437,53.1,0.2789
6,146,96.23559681380213,1.6886,17.93,25.81,0.43841375660959236,31.09,0.5313
6,147,32.80516138628192,2.2206,23.41,25.85,0.7163585293338927,11.68,1.6359
6,148,19.508927109025915,1.8672,12.22,14.29,0.6065398009831579,5.3,1.5031
6,149,133.93286499569015,2.2144,20.58,25.73,0.774039805912513,29.23,0.6083
6,150,23.798977348902163,2.0346,16.26,22.43,0.9392795899691206,8.9,1.3155
6,151,40.52040727508518,2.34,23.42,25.35,0.9455927629105224,13.04,1.3999
6,152,11.956670508418126,2.4974,20.02,19.08,0.39620133601366236,5.41,2.86
6,153,85.52509605985964,2.1703,19.37,15.85,0.28911445971686855,20.29,0.9039
6,154,48.97609428857774,2.4019,13.68,10.92,0.661469638000743,15.39,0.7804
6,155,164.4420006358164,1.938,18.49,18.32,0.9915617015330224,58.7,0.2933
6,156,121.43951436710009,2.3897,23.52,29.43,0.6384418776562005,42.1,0.5293
6,157,86.6577442115429,2.4836,10.66,10.02,0.7134943764619374,18.28,0.4912
6,158,19.25072776902466,1.95,16.57,12.72,0.4734071280461136,5.74,2.1889
6,159,79.45721809382462,1.7002,18.88,14.91,0.46265549559458813,27.22,0.6513
6,160,190.92244333798962,2.2524,20.74,26.56,0.8604899682205497,52.31,0.3694
6,161,20.416517813324052,2.1215,17.51,14.45,1.089147671378118,6.5,1.6772
6,162,161.11587202847016,2.371,21.55,22.73,0.4000896753182902,43.28,0.4772
6,163,107.89647520371484,2.0779,24.47,19.84,0.9168718516384804,38.76,0.5748
6,164,99.23527375519664,2.1149,11.4,19.38,0.6857439280102714,31.13,0.3386
6,165,59.782657171393375,2.3378,23.22,22.37,0.25,24.84,0.9131
6,166,123.9744888784095,1.9144,15.16,17.14,1.0255402992796343,46.18,0.305
6,167,108.09204979265802,1.8553,10.47,10.8,0.25,40.7,0.2542
6,168,157.37287504866305,1.5334,13.56,9.07,0.5942291590163536,60.36,0.2175
7,169,62.233333372798235,2.4223,24.78,26.3,0.5793554386021343,13.24,1.5977
7,170,105.43932486882268,2.4031,11.44,12.98,0.25,46.68,0.2404
7,171,96.68183745244704,1.6411,22.15,21.59,0.25,39.1,0.5629
7,172,56.15429211903867,2.1653,19.06,19.21,0.25,14.43,1.2664
7,173,114.47971425740342,2.0994,21.12,20.76,0.25,25.86,0.7845
7,174,91.9193084014446,1.6282,13.71,17.81,0.6138443368840008,49.02,0.2673
7,175,173.24721825259184,1.6964,11.32,11.31,0.9066127255751905,57.38,0.187
7,176,87.28050808716297,1.7825,11.54,17.57,0.6634303025610633,42.24,0.2606
7,177,42.1092257117267,1.8244,10.39,11.01,0.5153366732018274,20.79,0.4591
7,178,125.35892959843669,1.9555,23.19,24.8,0.25,32.88,0.6968
7,179,55.96211782120089,2.4242,18.72,15.26,0.25,22.49,0.8189
7,180,158.42702021781116,2.2271,24.05,20.69,0.25,36.7,0.6509
7,181,14.010185196652966,1.6231,14.73,10.48,1.214376081187104,6.66,1.2698
7,182,107.64993321908803,1.757,13.35,9.07,0.25,50.44,0.2628
7,183,51.296087948236924,2.0159,24.11,30.64,0.29554646319032296,15.9,1.3896
7,184,98.30428356588314,1.9119,16.77,26.32,1.0351428962000806,23.68,0.6123
7,185,73.0989306384556,1.5951,16.2,17.34,0.2564761581050034,30.56,0.5101
7,186,112.37019215870792,2.1057,15.75,22.3,0.9948274336368387,28.81,0.4869
7,187,23.707363283367425,1.9647,19.22,25.17,0.9752082071858138,6.58,1.7912
7,188,10.736960408489681,1.8032,21.85,20.32,0.8161790024264997,4.61,2.6711
7,189,90.31876367301642,1.7313,12.95,9.34,0.25,21.69,0.5733
7,190,97.50057877308137,1.8164,12.91,10.41,0.8696463571226716,31.44,0.3555
7,191,175.34550007449138,1.532,23.38,22.19,1.3779426610038055,54.14,0.3972
7,192,60.946195595931115,2.1472,10.81,9.66,0.25,29.65,0.359
7,193,21.51426847814597,2.3226,15.91,13.71,0.3764983837535952,8.48,1.6351
7,194,121.10543591564094,2.3016,17.36,25.01,0.5592436716801803,32.08,0.5042
7,195,47.830953750352876,2.3849,13.32,13.94,0.5956934438656377,15.07,0.7375
7,196,206.24633697159453,1.6304,15.92,17.08,1.0896847166638002,57.49,0.2588
8,197,71.67245755587092,1.5493,13.67,16.64,0.25,28.83,0.4699
8,198,76.81530845510034,2.1478,12.68,14.26,0.9669598444455444,24.42,0.452
8,199,184.42168518565,2.3635,12.53,20.68,1.2675630220759815,53.79,0.2171
8,200,74.29206249971082,1.7625,17.65,15.17,0.25,22.65,0.7517
8,201,72.6671037454745,2.141,12.46,8.45,1.42855772222816,25.58,0.4138
8,202,163.51790657197103,2.4319,24.25,23.47,0.32120615007566794,36.88,0.6307
8,203,132.62938913163296,2.0298,22.47,17.74,0.6717704747350367,62.24,0.3422
8,204,56.59655572718392,1.629,18.97,15.89,0.581349970764493,17.6,0.9447
8,205,91.82582030491058,2.3951,19.56,20.9,0.9303557442771202,27.72,0.5993
8,206,43.89996101490137,2.4217,20.98,24.58,1.0503665189689244,11.15,1.3987
8,207,109.2616643106755,1.7197,21.73,27.36,0.4860252050004732,47.51,0.436
8,208,176.60258086571088,2.1548,14.11,9.93,0.3897227325828588,46.34,0.2959
8,209,40.89279727849616,1.9553,11.57,19.07,1.1221263375895636,13.19,0.6515
8,210,126.11374858237244,2.0685,21.35,21.2,0.4627898675434046,45.41,0.4505
8,211,192.16305830292606,1.9482,13.32,21.5,0.660990397725655,50.46,0.2479
8,212,112.9812716790071,1.9563,17.47,25.88,1.09607762978389,37.21,0.4188
8,213,34.79122893687664,1.9061,13.41,14.05,1.1536608323628184,15.89,0.6685
8,214,93.45159030661318,1.7456,21.92,18.82,0.25,45.64,0.4723
8,215,50.05383879465961,2.473,14.02,13.96,1.4031322952865477,22.94,0.5036
8,216,26.52030818944945,2.2075,23.05,18.94,0.25,8.39,2.6223
8,217,151.61386371189673,2.1932,15.96,12.6,1.1201217006757778,57.32,0.26
8,218,117.51978042677884,2.1318,24.23,25.99,0.3394856164929284,28.13,0.8186
8,219,112.66999721802412,1.8334,18.56,16.46,0.6183913220756545,33.82,0.5127
8,220,96.81981743305182,2.3333,19.14,16.73,0.3059142966355708,42.17,0.4389
8,221,48.34916764315393,1.6418,11.58,18.87,0.30882513533483513,25.46,0.4332
8,222,157.3365972091841,1.552,22.94,22.04,1.1296087803355992,53.4,0.3965
8,223,113.3392343715461,2.4053,12.87,11.96,0.25,38.09,0.3323
8,224,137.14185070525096,1.8889,22.02,25.61,0.25,59.22,0.3688
9,225,118.71084063061679,2.2704,14.58,21.89,0.5793244318891189,43.9,0.3134
9,226,46.1880010686465,2.2311,12.58,9.61,0.3794806747560748,20.73,0.5685
9,227,36.46947423094631,2.1549,10.0,11.54,0.4544817406163929,12.16,0.7267
9,228,62.30689166820912,2.2784,24.56,24.33,0.6888016823110527,14.1,1.4246
9,229,77.53322737704868,2.4638,14.32,14.24,0.5842680538440107,27.71,0.4692
9,230,58.03605281659022,2.4509,14.56,19.13,0.25,22.47,0.6378
9,231,97.41478897054283,2.3238,24.15,27.6,0.25,36.8,0.6433
9,232,57.09858182357513,1.9023,24.44,22.38,1.0030243792266773,25.37,0.833
9,233,50.29526792177786,1.8632,20.28,16.64,0.25,28.24,0.7056
9,234,193.46203383600698,1.9864,19.57,16.22,0.5161919163684052,53.45,0.355
9,235,17.965563170071203,1.5948,12.29,14.26,0.25,5.73,2.0449
9,236,44.07761240341751,1.741,17.8,18.91,1.4356804798799998,11.84,1.0762
9,237,54.73877938276934,1.7073,14.75,19.07,0.5452411832854843,23.46,0.5784
9,238,16.899789177005275,1.6913,24.05,23.7,0.49237142334093464,6.94,2.6342
9,239,37.24886917591062,1.5585,12.36,12.69,0.3264512674333216,8.96,1.1595
9,240,85.15533194488987,1.8795,18.44,15.51,0.4901732508657561,38.53,0.4477
9,241,205.01953908594012,1.6926,23.47,22.33,0.25,49.82,0.4645
9,242,43.75263115384992,2.0893,13.04,13.62,0.6851483014201352,11.44,0.9196
9,243,20.890331990029228,2.048,21.89,25.11,0.910089951451846,10.22,1.5851
9,244,109.48515053065381,1.5244,14.99,18.72,0.5902123684105244,43.45,0.3283
9,245,218.55092938818464,2.2978,24.68,24.04,0.8920377194296338,53.22,0.4266
9,246,165.32033865348777,1.7518,19.21,21.89,1.2824213482804818,45.55,0.3807
9,247,176.55683402832432,1.522,10.21,15.13,1.3148372088569587,48.54,0.1938
9,248,160.7511720405007,1.8425,11.04,9.68,0.25,47.14,0.2305
9,249,67.48993857651985,1.9224,10.4,12.23,0.6298771532395292,37.41,0.263
9,250,78.3985005899984,2.0878,16.62,12.14,1.2564476185626539,22.54,0.6199
9,251,214.84232372375598,2.1932,12.84,21.57,0.25,61.03,0.2084
9,252,112.79759861791112,1.5283,21.82,21.78,1.1161993765569453,35.52,0.5495
10,253,24.379896946020512,1.7011,15.07,13.63,0.2645209586127073,6.2,2.0644
10,254,67.67917137939739,1.5292,15.94,17.01,1.030846947356934,21.05,0.6595
10,255,151.40506604208588,1.995,20.44,18.53,0.25,42.98,0.4661
10,256,184.44115517731402,1.6259,22.96,23.17,1.4998377764282342,52.62,0.4017
10,257,134.04226008667644,1.9318,16.94,22.83,0.917250157080378,48.24,0.3244
10,258,96.90268969645635,2.3216,12.7,14.48,0.928225785907354,52.81,0.228
10,259,133.4441318951446,1.5328,19.7,22.09,0.47271914883052973,56.4,0.3346
10,260,116.15530318616096,1.6973,14.23,9.59,0.4923109180062404,29.97,0.4485
10,261,146.39730824302308,1.6326,16.8,17.15,0.3636168396554617,48.47,0.3371
10,262,144.7640498975285,2.1183,12.34,10.12,0.25,52.93,0.2297
10,263,93.12177809130739,1.8881,13.4,11.36,0.3180603452678896,36.74,0.3545
10,264,50.007864794425075,2.1629,13.87,15.7,1.3840534215032176,12.66,0.8178
10,265,107.6536311416621,1.5902,11.34,19.07,0.9728190169971009,41.62,0.2534
10,266,108.340002270326,2.0897,22.88,28.87,0.5866743213843244,50.93,0.4291
10,267,118.95635607844963,2.0384,13.14,9.83,0.4601120956943741,36.81,0.335
10,268,58.69878333771803,1.9485,15.25,11.18,0.9588587967267796,20.71,0.5952
10,269,184.41941236491056,2.0707,12.25,9.03,0.9205304160761139,42.26,0.2656
10,270,16.97682660889603,1.6303,11.75,16.22,0.33936951803572823,3.96,2.0687
10,271,40.74713393033607,2.0877,22.94,26.91,0.25,14.85,1.4896
10,272,20.48180750060265,2.1407,14.05,13.63,0.42593848655424266,5.06,1.9299
10,273,43.20390003339974,2.1891,22.88,23.38,1.0003733728851154,15.04,1.2732
10,274,34.68988803195282,2.1948,24.17,23.67,0.8158315872383118,9.95,1.965
10,275,192.26625134871125,1.83,23.52,24.14,1.1176903868371526,68.99,0.3187
10,276,44.98158636534433,1.9368,14.42,10.96,0.8165682182329902,16.57,0.7475
10,277,115.09138729199695,1.6711,20.57,20.12,1.141985842147415,30.61,0.5875
10,278,125.83072237177366,1.503,23.92,31.68,0.359843523324633,63.67,0.3674
10,279,31.532442768392343,2.0139,12.72,15.8,0.25,9.01,1.2278
10,280,213.2515934065105,1.6858,24.91,21.1,1.342481838999689,52.4,0.4347
11,281,71.99726999043853,1.8093,24.58,24.71,0.47794903573804637,22.22,1.0328
11,282,78.43612632792075,2.4159,12.78,20.48,0.4737018116384666,40.2,0.3056
11,283,58.8630344426522,1.7522,23.85,24.77,1.2030990985192334,21.46,0.9086
11,284,95.32215435214572,1.6568,18.06,16.17,0.5585157408206987,30.9,0.5443
11,285,155.92416565248135,2.1352,10.27,10.78,1.5280631267627687,42.78,0.2169
11,286,82.17569939251402,1.6363,17.06,23.75,1.3949624012151947,23.68,0.606
11,287,136.22989821191655,2.1592,17.7,22.69,0.5333230682266625,46.85,0.3613
11,288,20.365662787757906,2.4146,19.72,17.56,0.25,10.03,1.8413
11,289,24.888274405684175,2.0937,22.42,23.7,0.8886960250757758,8.24,1.8438
11,290,181.11609123040233,1.9853,23.79,29.38,0.7402095357242827,48.56,0.463
11,291,55.961182944704525,1.8878,14.03,16.59,0.3643933244289324,27.87,0.4759
11,292,43.91521843948327,1.8445,14.05,23.13,0.25,12.16,1.1063
11,293,101.93190732437547,1.9703,21.44,21.14,1.1240910372366768,34.12,0.5566
11,294,9.532183290839198,1.9029,21.1,19.81,1.4201873737814514,4.25,2.395
11,295,125.55632981203011,2.1554,20.71,23.95,0.6812291952265542,32.51,0.596
11,296,54.321220375127574,2.1875,19.6,24.95,0.39170795994144225,31.26,0.5994
11,297,178.05324862882907,1.6061,24.26,27.04,0.3664386045088945,48.05,0.491
11,298,32.841642857120384,2.496,17.54,19.7,0.26439388035150485,13.56,1.1965
11,299,47.8398701826116,2.3623,20.3,24.07,0.37527129776139023,15.88,1.1613
11,300,83.63229970608143,1.7892,22.01,21.26,1.0320708624698847,28.04,0.685
11,301,127.806486833272,1.925,13.98,12.12,0.37483718326492316,49.11,0.2759
11,302,29.831066806492707,2.2186,12.95,9.54,0.38889290782853636,9.41,1.2125
11,303,59.97293239647632,1.9489,13.05,14.21,0.92043332264806,24.14,0.4844
11,304,74.87504669095685,1.5356,18.31,18.26,0.5457292451127376,23.59,0.6986
11,305,46.91654405969092,2.3107,12.04,8.54,1.0235670484329955,14.93,0.6118
11,306,70.35497752621839,1.6437,18.01,13.07,0.8770053552402259,24.97,0.6299
11,307,45.39599550492344,2.1062,18.78,14.39,0.4556331345956784,12.33,1.3244
12,308,38.21995503384481,1.928,13.96,12.59,0.8309773012731253,15.14,0.7538
12,309,180.97422948095343,2.0895,18.6,27.23,0.4399340227827626,53.82,0.3303
12,310,68.75384983214612,1.7626,21.16,16.63,0.7873465909567651,18.84,0.9846
12,311,159.31055973889036,1.7895,16.4,25.16,0.7688089232164919,49.63,0.3093
12,312,141.8039906968604,2.3833,14.7,18.46,0.47304247486418355,40.82,0.3386
12,313,187.87255899982696,2.2244,13.22,10.21,0.4497604253893922,45.68,0.2763
12,314,153.87252324822543,1.7521,15.79,20.92,0.4726459573871353,37.96,0.3911
12,315,24.033422373790163,2.0908,16.28,11.66,0.7212705990519456,9.09,1.3355
12,316,125.3609399483977,1.6495,11.85,11.12,0.25,28.35,0.4074
12,317,43.12450133703392,1.6736,22.82,20.11,1.0255266871700115,15.98,1.0982
12,318,73.20789542902213,1.5196,17.85,21.17,0.6958601490456335,35.39,0.4597
12,319,170.00576973768838,1.6272,12.55,9.39,0.5412463744978167,49.44,0.2433
12,320,102.21378092314546,2.4477,24.61,25.02,0.25020334991013665,25.3,0.9411
12,321,29.926732966103387,2.3579,19.88,18.18,0.5768791200201663,11.99,1.45
12,322,150.5324487816343,1.5878,23.44,19.42,0.8912933716725947,48.91,0.4479
12,323,71.51721943113097,1.9035,17.6,15.94,0.25,31.49,0.5434
12,324,40.63646421260557,1.9808,20.3,25.62,1.2635934753343157,20.44,0.7992
12,325,15.283999369118382,1.6229,16.03,20.8,0.26277346852523126,6.66,2.0368
12,326,100.11480486782834,2.0862,18.66,14.25,0.3773570490255041,52.34,0.3437
12,327,28.489139571690526,1.5723,14.53,19.16,1.3809077907046687,10.64,0.9648
12,328,48.84988569629934,1.843,20.81,22.41,0.48417076250921864,15.26,1.1919
12,329,109.68653077855073,2.0842,10.74,11.72,0.9970817473649821,28.85,0.3209
12,330,146.3588265652992,1.519,24.0,29.51,0.9269952855999819,43.41,0.5091
12,331,192.4997321386864,1.9703,20.35,16.22,0.25,49.18,0.4105
12,332,28.9616975685926,2.0743,17.59,26.48,1.0461345108668016,7.96,1.5762
